"departement","annee_deb","nb.catnat","nb.catnat_10ans","nb.catnat_5ans","nb.catnat_1ans","durée","duree_10ans","duree_5ans","duree_1ans","risque"
"01",1982,355,0,0,0,22.7076923076923,NA,NA,NA,"Inondation"
"01",1983,813,0,0,0,15.3405797101449,NA,NA,NA,"Inondation"
"01",1984,41,0,0,0,0,NA,NA,NA,"Inondation"
"01",1985,92,0,0,0,8.73684210526316,NA,NA,NA,"Inondation"
"01",1986,7,0,0,0,0,NA,NA,NA,"Inondation"
"01",1987,196,0,0,0,0,NA,NA,NA,"Inondation"
"01",1988,53,0,0,0,2,NA,NA,NA,"Inondation"
"01",1989,7,0,0,0,0,NA,NA,NA,"Inondation"
"01",1990,537,0,0,0,4.71153846153846,NA,NA,NA,"Inondation"
"01",1991,234,0,0,0,2.80327868852459,NA,NA,NA,"Inondation"
"01",1992,69,0,0,0,1.33333333333333,NA,NA,NA,"Inondation"
"01",1993,512,0,0,0,3.35128205128205,NA,NA,NA,"Inondation"
"01",1994,18,0,0,0,0,NA,NA,NA,"Inondation"
"01",1995,103,0,0,0,1.96153846153846,NA,NA,NA,"Inondation"
"01",2000,21,0,0,0,0.166666666666667,NA,NA,NA,"Inondation"
"01",2001,234,0,0,0,2.90322580645161,NA,NA,NA,"Inondation"
"01",2002,24,0,0,0,1,NA,NA,NA,"Inondation"
"01",2004,13,0,0,0,0,NA,NA,NA,"Inondation"
"01",2005,26,0,0,0,1,NA,NA,NA,"Inondation"
"01",2006,18,0,0,0,0,NA,NA,NA,"Inondation"
"01",2007,39,0,0,0,0,NA,NA,NA,"Inondation"
"01",2008,202,0,0,0,0.129032258064516,NA,NA,NA,"Inondation"
"01",2009,35,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"01",2010,5,0,0,0,0,NA,NA,NA,"Inondation"
"01",2012,38,0,0,0,0.2,NA,NA,NA,"Inondation"
"01",2014,8,1,0,0,1,1,NA,NA,"Inondation"
"01",2015,13,3,0,0,0,0,NA,NA,"Inondation"
"01",2016,65,16,0,0,0.4375,0.4375,NA,NA,"Inondation"
"01",2018,47,9,9,0,4.875,4.875,4.875,NA,"Inondation"
"01",2019,19,3,3,0,0,0,0,NA,"Inondation"
"01",2020,6,1,1,0,0,0,0,NA,"Inondation"
"01",2021,89,19,19,0,0.789473684210526,0.789473684210526,0.789473684210526,NA,"Inondation"
"01",2022,31,5,5,5,0.2,0.2,0.2,0.2,"Inondation"
"02",1983,961,0,0,0,8.92,NA,NA,NA,"Inondation"
"02",1984,601,0,0,0,1.6969696969697,NA,NA,NA,"Inondation"
"02",1985,159,0,0,0,7.33333333333333,NA,NA,NA,"Inondation"
"02",1986,805,0,0,0,0,NA,NA,NA,"Inondation"
"02",1987,359,0,0,0,0,NA,NA,NA,"Inondation"
"02",1988,530,0,0,0,2.31818181818182,NA,NA,NA,"Inondation"
"02",1989,22,0,0,0,0,NA,NA,NA,"Inondation"
"02",1990,33,0,0,0,0.333333333333333,NA,NA,NA,"Inondation"
"02",1992,228,0,0,0,0.287878787878788,NA,NA,NA,"Inondation"
"02",1993,2163,0,0,0,13.2512077294686,NA,NA,NA,"Inondation"
"02",1994,262,0,0,0,0.565217391304348,NA,NA,NA,"Inondation"
"02",1995,1873,0,0,0,10.4358974358974,NA,NA,NA,"Inondation"
"02",1996,227,0,0,0,0,NA,NA,NA,"Inondation"
"02",1997,156,0,0,0,0,NA,NA,NA,"Inondation"
"02",1998,30,0,0,0,0,NA,NA,NA,"Inondation"
"02",1999,3810,0,0,0,3.9675,NA,NA,NA,"Inondation"
"02",2000,703,0,0,0,7.04878048780488,NA,NA,NA,"Inondation"
"02",2001,832,0,0,0,28.62,NA,NA,NA,"Inondation"
"02",2002,207,0,0,0,5.04,NA,NA,NA,"Inondation"
"02",2003,587,0,0,0,1.45384615384615,NA,NA,NA,"Inondation"
"02",2004,58,0,0,0,0,NA,NA,NA,"Inondation"
"02",2005,26,0,0,0,0,NA,NA,NA,"Inondation"
"02",2006,233,0,0,0,0.0285714285714286,NA,NA,NA,"Inondation"
"02",2007,62,0,0,0,0.0769230769230769,NA,NA,NA,"Inondation"
"02",2008,223,0,0,0,0.0277777777777778,NA,NA,NA,"Inondation"
"02",2009,342,0,0,0,0.151515151515152,NA,NA,NA,"Inondation"
"02",2010,184,0,0,0,0.125,NA,NA,NA,"Inondation"
"02",2011,737,0,0,0,1.42696629213483,NA,NA,NA,"Inondation"
"02",2013,62,9,0,0,0.5,0.5,NA,NA,"Inondation"
"02",2014,6,1,0,0,0,0,NA,NA,"Inondation"
"02",2015,11,2,0,0,0,0,NA,NA,"Inondation"
"02",2016,178,25,0,0,0.0416666666666667,0.0416666666666667,NA,NA,"Inondation"
"02",2017,10,2,0,0,0,0,NA,NA,"Inondation"
"02",2018,232,28,28,0,1,1,1,NA,"Inondation"
"02",2019,3,1,1,0,0,0,0,NA,"Inondation"
"02",2020,47,6,6,0,3.2,3.2,3.2,NA,"Inondation"
"02",2021,892,124,124,0,1.75595238095238,1.75595238095238,1.75595238095238,NA,"Inondation"
"02",2022,10,1,1,1,1,1,1,1,"Inondation"
"02",2023,129,19,19,19,0,0,0,0,"Inondation"
"03",1982,2530,0,0,0,4,NA,NA,NA,"Inondation"
"03",1983,281,0,0,0,2.93650793650794,NA,NA,NA,"Inondation"
"03",1985,23,0,0,0,8,NA,NA,NA,"Inondation"
"03",1986,36,0,0,0,0,NA,NA,NA,"Inondation"
"03",1987,94,0,0,0,0,NA,NA,NA,"Inondation"
"03",1988,949,0,0,0,5.39824561403509,NA,NA,NA,"Inondation"
"03",1989,38,0,0,0,0,NA,NA,NA,"Inondation"
"03",1990,295,0,0,0,1.96666666666667,NA,NA,NA,"Inondation"
"03",1991,10,0,0,0,1,NA,NA,NA,"Inondation"
"03",1992,156,0,0,0,1.69230769230769,NA,NA,NA,"Inondation"
"03",1993,118,0,0,0,0.785714285714286,NA,NA,NA,"Inondation"
"03",1994,253,0,0,0,5.5,NA,NA,NA,"Inondation"
"03",1995,13,0,0,0,0,NA,NA,NA,"Inondation"
"03",1996,19,0,0,0,0,NA,NA,NA,"Inondation"
"03",1997,112,0,0,0,1,NA,NA,NA,"Inondation"
"03",1998,178,0,0,0,1.85714285714286,NA,NA,NA,"Inondation"
"03",1999,2589,0,0,0,3.96845425867508,NA,NA,NA,"Inondation"
"03",2000,22,0,0,0,0,NA,NA,NA,"Inondation"
"03",2001,53,0,0,0,0.75,NA,NA,NA,"Inondation"
"03",2002,14,0,0,0,0,NA,NA,NA,"Inondation"
"03",2003,322,0,0,0,2.55172413793103,NA,NA,NA,"Inondation"
"03",2004,14,0,0,0,0,NA,NA,NA,"Inondation"
"03",2006,9,0,0,0,0,NA,NA,NA,"Inondation"
"03",2007,96,0,0,0,0.111111111111111,NA,NA,NA,"Inondation"
"03",2008,143,0,0,0,1,NA,NA,NA,"Inondation"
"03",2009,28,0,0,0,0,NA,NA,NA,"Inondation"
"03",2011,7,0,0,0,0,NA,NA,NA,"Inondation"
"03",2012,133,0,0,0,0.55,NA,NA,NA,"Inondation"
"03",2013,62,5,0,0,0.4,0.4,NA,NA,"Inondation"
"03",2014,108,13,0,0,0.0769230769230769,0.0769230769230769,NA,NA,"Inondation"
"03",2016,139,13,0,0,0.208333333333333,0.208333333333333,NA,NA,"Inondation"
"03",2017,64,8,0,0,0,0,NA,NA,"Inondation"
"03",2018,19,2,2,0,0,0,0,NA,"Inondation"
"03",2020,15,1,1,0,0,0,0,NA,"Inondation"
"03",2021,91,6,6,0,0.9,0.9,0.9,NA,"Inondation"
"03",2022,128,12,12,12,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"Inondation"
"03",2023,49,4,4,4,0,0,0,0,"Inondation"
"04",1984,14,0,0,0,0,NA,NA,NA,"Inondation"
"04",1986,57,0,0,0,1.14285714285714,NA,NA,NA,"Inondation"
"04",1987,135,0,0,0,1.14705882352941,NA,NA,NA,"Inondation"
"04",1988,2,0,0,0,0,NA,NA,NA,"Inondation"
"04",1989,19,0,0,0,0,NA,NA,NA,"Inondation"
"04",1990,150,0,0,0,0,NA,NA,NA,"Inondation"
"04",1991,3,0,0,0,2,NA,NA,NA,"Inondation"
"04",1992,10,0,0,0,0,NA,NA,NA,"Inondation"
"04",1993,18,0,0,0,1,NA,NA,NA,"Inondation"
"04",1994,771,0,0,0,2.30097087378641,NA,NA,NA,"Inondation"
"04",1996,96,0,0,0,0.272727272727273,NA,NA,NA,"Inondation"
"04",1997,12,0,0,0,0,NA,NA,NA,"Inondation"
"04",1998,34,0,0,0,0,NA,NA,NA,"Inondation"
"04",1999,9,0,0,0,3,NA,NA,NA,"Inondation"
"04",2000,4,0,0,0,0,NA,NA,NA,"Inondation"
"04",2001,56,0,0,0,0,NA,NA,NA,"Inondation"
"04",2003,67,0,0,0,0.95,NA,NA,NA,"Inondation"
"04",2004,10,0,0,0,1,NA,NA,NA,"Inondation"
"04",2005,4,0,0,0,0,NA,NA,NA,"Inondation"
"04",2006,15,0,0,0,0.333333333333333,NA,NA,NA,"Inondation"
"04",2008,78,0,0,0,1.4375,NA,NA,NA,"Inondation"
"04",2009,26,0,0,0,0,NA,NA,NA,"Inondation"
"04",2010,11,0,0,0,0,NA,NA,NA,"Inondation"
"04",2011,170,0,0,0,1.875,NA,NA,NA,"Inondation"
"04",2012,34,0,0,0,0,NA,NA,NA,"Inondation"
"04",2013,27,4,0,0,0,0,NA,NA,"Inondation"
"04",2014,38,5,0,0,0.75,0.75,NA,NA,"Inondation"
"04",2015,32,4,0,0,0,0,NA,NA,"Inondation"
"04",2016,98,11,0,0,1.22222222222222,1.22222222222222,NA,NA,"Inondation"
"04",2017,30,2,0,0,0,0,NA,NA,"Inondation"
"04",2018,51,5,5,0,0.6,0.6,0.6,NA,"Inondation"
"04",2019,426,63,63,0,1.02083333333333,1.02083333333333,1.02083333333333,NA,"Inondation"
"04",2021,33,10,10,0,0.611111111111111,0.611111111111111,0.611111111111111,NA,"Inondation"
"04",2022,17,4,4,4,0,0,0,0,"Inondation"
"04",2023,69,7,7,7,0.1,0.1,0.1,0.1,"Inondation"
"05",1985,18,0,0,0,6,NA,NA,NA,"Inondation"
"05",1987,19,0,0,0,5.44444444444444,NA,NA,NA,"Inondation"
"05",1988,13,0,0,0,0,NA,NA,NA,"Inondation"
"05",1990,18,0,0,0,1,NA,NA,NA,"Inondation"
"05",1991,3,0,0,0,0,NA,NA,NA,"Inondation"
"05",1992,5,0,0,0,0,NA,NA,NA,"Inondation"
"05",1993,18,0,0,0,1.5,NA,NA,NA,"Inondation"
"05",1994,73,0,0,0,4.72727272727273,NA,NA,NA,"Inondation"
"05",1995,19,0,0,0,0,NA,NA,NA,"Inondation"
"05",1996,9,0,0,0,0.5,NA,NA,NA,"Inondation"
"05",1999,3,0,0,0,0,NA,NA,NA,"Inondation"
"05",2000,51,0,0,0,2.1,NA,NA,NA,"Inondation"
"05",2002,10,0,0,0,0.5,NA,NA,NA,"Inondation"
"05",2003,16,0,0,0,4.25,NA,NA,NA,"Inondation"
"05",2005,7,0,0,0,0,NA,NA,NA,"Inondation"
"05",2006,11,0,0,0,0,NA,NA,NA,"Inondation"
"05",2008,67,0,0,0,1.06,NA,NA,NA,"Inondation"
"05",2010,5,0,0,0,0,NA,NA,NA,"Inondation"
"05",2012,25,0,0,0,0.222222222222222,NA,NA,NA,"Inondation"
"05",2013,10,1,0,0,0,0,NA,NA,"Inondation"
"05",2014,3,2,0,0,0.5,0.5,NA,NA,"Inondation"
"05",2015,14,3,0,0,0.333333333333333,0.333333333333333,NA,NA,"Inondation"
"05",2016,11,3,0,0,0.333333333333333,0.333333333333333,NA,NA,"Inondation"
"05",2017,8,4,0,0,0,0,NA,NA,"Inondation"
"05",2018,5,1,1,0,0,0,0,NA,"Inondation"
"05",2019,40,8,8,0,0.125,0.125,0.125,NA,"Inondation"
"05",2020,5,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,"Inondation"
"05",2021,4,1,1,0,0,0,0,NA,"Inondation"
"05",2022,17,4,4,4,0,0,0,0,"Inondation"
"05",2023,2,1,1,1,0,0,0,0,"Inondation"
"06",1982,1475,0,0,0,4,NA,NA,NA,"Inondation"
"06",1983,265,0,0,0,0,NA,NA,NA,"Inondation"
"06",1987,1242,0,0,0,1,NA,NA,NA,"Inondation"
"06",1988,46,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"06",1989,188,0,0,0,1,NA,NA,NA,"Inondation"
"06",1990,296,0,0,0,1.92857142857143,NA,NA,NA,"Inondation"
"06",1991,396,0,0,0,1.96428571428571,NA,NA,NA,"Inondation"
"06",1992,1018,0,0,0,1.03125,NA,NA,NA,"Inondation"
"06",1993,1897,0,0,0,4.27333333333333,NA,NA,NA,"Inondation"
"06",1994,4577,0,0,0,4.79516129032258,NA,NA,NA,"Inondation"
"06",1995,43,0,0,0,0,NA,NA,NA,"Inondation"
"06",1996,1620,0,0,0,1,NA,NA,NA,"Inondation"
"06",1997,266,0,0,0,1.86666666666667,NA,NA,NA,"Inondation"
"06",1998,855,0,0,0,0,NA,NA,NA,"Inondation"
"06",1999,1445,0,0,0,1,NA,NA,NA,"Inondation"
"06",2000,5713,0,0,0,0.865591397849462,NA,NA,NA,"Inondation"
"06",2002,552,0,0,0,0.80952380952381,NA,NA,NA,"Inondation"
"06",2003,57,0,0,0,1,NA,NA,NA,"Inondation"
"06",2004,231,0,0,0,0,NA,NA,NA,"Inondation"
"06",2005,2065,0,0,0,0.868421052631579,NA,NA,NA,"Inondation"
"06",2006,213,0,0,0,0.333333333333333,NA,NA,NA,"Inondation"
"06",2009,467,0,0,0,0.05,NA,NA,NA,"Inondation"
"06",2010,743,0,0,0,0.976190476190476,NA,NA,NA,"Inondation"
"06",2011,1040,0,0,0,1.88636363636364,NA,NA,NA,"Inondation"
"06",2012,613,0,0,0,0,NA,NA,NA,"Inondation"
"06",2013,525,22,0,0,0.976190476190476,0.976190476190476,NA,NA,"Inondation"
"06",2014,2548,80,0,0,1.69871794871795,1.69871794871795,NA,NA,"Inondation"
"06",2015,1286,37,0,0,0.171875,0.171875,NA,NA,"Inondation"
"06",2016,86,6,0,0,1.16666666666667,1.16666666666667,NA,NA,"Inondation"
"06",2017,56,2,0,0,1,1,NA,NA,"Inondation"
"06",2018,32,2,2,0,7,7,7,NA,"Inondation"
"06",2019,3255,124,124,0,1.00200803212851,1.00200803212851,1.00200803212851,NA,"Inondation"
"06",2020,1033,70,70,0,0.942857142857143,0.942857142857143,0.942857142857143,NA,"Inondation"
"06",2021,13,1,1,0,0,0,0,NA,"Inondation"
"06",2023,148,11,11,11,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,"Inondation"
"07",1982,3209,0,0,0,3.83880597014925,NA,NA,NA,"Inondation"
"07",1983,298,0,0,0,6,NA,NA,NA,"Inondation"
"07",1987,90,0,0,0,0.875,NA,NA,NA,"Inondation"
"07",1988,95,0,0,0,0.8,NA,NA,NA,"Inondation"
"07",1989,451,0,0,0,1,NA,NA,NA,"Inondation"
"07",1990,358,0,0,0,1,NA,NA,NA,"Inondation"
"07",1992,1452,0,0,0,0.50887573964497,NA,NA,NA,"Inondation"
"07",1993,1902,0,0,0,7.678125,NA,NA,NA,"Inondation"
"07",1994,692,0,0,0,4.56140350877193,NA,NA,NA,"Inondation"
"07",1995,937,0,0,0,1,NA,NA,NA,"Inondation"
"07",1996,528,0,0,0,3,NA,NA,NA,"Inondation"
"07",1997,167,0,0,0,0.9375,NA,NA,NA,"Inondation"
"07",1998,249,0,0,0,1,NA,NA,NA,"Inondation"
"07",1999,433,0,0,0,1,NA,NA,NA,"Inondation"
"07",2000,111,0,0,0,1,NA,NA,NA,"Inondation"
"07",2001,242,0,0,0,0.789473684210526,NA,NA,NA,"Inondation"
"07",2002,957,0,0,0,1.16666666666667,NA,NA,NA,"Inondation"
"07",2003,724,0,0,0,0.983606557377049,NA,NA,NA,"Inondation"
"07",2004,364,0,0,0,0.027027027027027,NA,NA,NA,"Inondation"
"07",2005,126,0,0,0,0.538461538461538,NA,NA,NA,"Inondation"
"07",2006,23,0,0,0,0.5,NA,NA,NA,"Inondation"
"07",2008,1669,0,0,0,0.457746478873239,NA,NA,NA,"Inondation"
"07",2009,51,0,0,0,0.4,NA,NA,NA,"Inondation"
"07",2010,443,0,0,0,0.466666666666667,NA,NA,NA,"Inondation"
"07",2011,124,0,0,0,1.25,NA,NA,NA,"Inondation"
"07",2012,21,0,0,0,0,NA,NA,NA,"Inondation"
"07",2013,485,53,0,0,0.25,0.25,NA,NA,"Inondation"
"07",2014,2306,257,0,0,1.74250440917108,1.74250440917108,NA,NA,"Inondation"
"07",2015,546,44,0,0,0.848837209302326,0.848837209302326,NA,NA,"Inondation"
"07",2016,10,1,0,0,0,0,NA,NA,"Inondation"
"07",2018,244,20,20,0,0.1,0.1,0.1,NA,"Inondation"
"07",2019,208,22,22,0,0.136363636363636,0.136363636363636,0.136363636363636,NA,"Inondation"
"07",2020,12,2,2,0,0,0,0,NA,"Inondation"
"07",2021,95,9,9,0,1.88888888888889,1.88888888888889,1.88888888888889,NA,"Inondation"
"07",2022,128,9,9,9,0.5,0.5,0.5,0.5,"Inondation"
"07",2023,249,30,30,30,0,0,0,0,"Inondation"
"08",1982,39,0,0,0,23,NA,NA,NA,"Inondation"
"08",1983,672,0,0,0,12.94,NA,NA,NA,"Inondation"
"08",1984,519,0,0,0,4.8,NA,NA,NA,"Inondation"
"08",1985,55,0,0,0,0,NA,NA,NA,"Inondation"
"08",1986,130,0,0,0,0,NA,NA,NA,"Inondation"
"08",1987,286,0,0,0,0.771428571428571,NA,NA,NA,"Inondation"
"08",1988,431,0,0,0,0,NA,NA,NA,"Inondation"
"08",1990,567,0,0,0,14.8478260869565,NA,NA,NA,"Inondation"
"08",1991,90,0,0,0,1,NA,NA,NA,"Inondation"
"08",1992,118,0,0,0,0,NA,NA,NA,"Inondation"
"08",1993,4410,0,0,0,12.9637096774194,NA,NA,NA,"Inondation"
"08",1994,35,0,0,0,1,NA,NA,NA,"Inondation"
"08",1995,1910,0,0,0,14.4375,NA,NA,NA,"Inondation"
"08",1998,14,0,0,0,0,NA,NA,NA,"Inondation"
"08",1999,2420,0,0,0,4,NA,NA,NA,"Inondation"
"08",2000,32,0,0,0,0,NA,NA,NA,"Inondation"
"08",2001,118,0,0,0,0.285714285714286,NA,NA,NA,"Inondation"
"08",2002,186,0,0,0,0.352941176470588,NA,NA,NA,"Inondation"
"08",2003,475,0,0,0,1.12765957446809,NA,NA,NA,"Inondation"
"08",2004,14,0,0,0,0,NA,NA,NA,"Inondation"
"08",2006,42,0,0,0,0,NA,NA,NA,"Inondation"
"08",2007,116,0,0,0,0,NA,NA,NA,"Inondation"
"08",2009,130,0,0,0,0.142857142857143,NA,NA,NA,"Inondation"
"08",2010,103,0,0,0,0,NA,NA,NA,"Inondation"
"08",2011,283,0,0,0,0.9,NA,NA,NA,"Inondation"
"08",2012,248,0,0,0,0,NA,NA,NA,"Inondation"
"08",2013,88,9,0,0,0,0,NA,NA,"Inondation"
"08",2014,21,2,0,0,0,0,NA,NA,"Inondation"
"08",2016,236,33,0,0,0.121212121212121,0.121212121212121,NA,NA,"Inondation"
"08",2017,3,1,0,0,0,0,NA,NA,"Inondation"
"08",2018,323,38,38,0,0.5,0.5,0.5,NA,"Inondation"
"08",2020,12,2,2,0,0,0,0,NA,"Inondation"
"08",2021,664,83,83,0,2.10328638497653,2.10328638497653,2.10328638497653,NA,"Inondation"
"08",2022,20,1,1,1,0,0,0,0,"Inondation"
"08",2023,34,3,3,3,0,0,0,0,"Inondation"
"09",1982,1939,0,0,0,4,NA,NA,NA,"Inondation"
"09",1985,34,0,0,0,2,NA,NA,NA,"Inondation"
"09",1988,30,0,0,0,0.75,NA,NA,NA,"Inondation"
"09",1990,66,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"09",1992,2124,0,0,0,2.96330275229358,NA,NA,NA,"Inondation"
"09",1993,233,0,0,0,3.84210526315789,NA,NA,NA,"Inondation"
"09",1994,28,0,0,0,0,NA,NA,NA,"Inondation"
"09",1995,180,0,0,0,1,NA,NA,NA,"Inondation"
"09",1996,202,0,0,0,0.977272727272727,NA,NA,NA,"Inondation"
"09",1999,166,0,0,0,0,NA,NA,NA,"Inondation"
"09",2000,694,0,0,0,0.166666666666667,NA,NA,NA,"Inondation"
"09",2002,15,0,0,0,0,NA,NA,NA,"Inondation"
"09",2005,43,0,0,0,1,NA,NA,NA,"Inondation"
"09",2006,29,0,0,0,0,NA,NA,NA,"Inondation"
"09",2007,287,0,0,0,0.326086956521739,NA,NA,NA,"Inondation"
"09",2008,78,0,0,0,0.375,NA,NA,NA,"Inondation"
"09",2010,34,0,0,0,0,NA,NA,NA,"Inondation"
"09",2011,99,0,0,0,1.08333333333333,NA,NA,NA,"Inondation"
"09",2013,13,2,0,0,0,0,NA,NA,"Inondation"
"09",2014,181,24,0,0,1.82608695652174,1.82608695652174,NA,NA,"Inondation"
"09",2015,15,2,0,0,2,2,NA,NA,"Inondation"
"09",2016,49,6,0,0,0,0,NA,NA,"Inondation"
"09",2018,374,40,40,0,0.512820512820513,0.512820512820513,0.512820512820513,NA,"Inondation"
"09",2019,24,3,3,0,0.666666666666667,0.666666666666667,0.666666666666667,NA,"Inondation"
"09",2020,88,11,11,0,0.909090909090909,0.909090909090909,0.909090909090909,NA,"Inondation"
"09",2022,475,62,62,62,3,3,3,3,"Inondation"
"09",2023,26,2,2,2,0.5,0.5,0.5,0.5,"Inondation"
"10",1983,226,0,0,0,10,NA,NA,NA,"Inondation"
"10",1985,97,0,0,0,1.76470588235294,NA,NA,NA,"Inondation"
"10",1987,25,0,0,0,1,NA,NA,NA,"Inondation"
"10",1988,44,0,0,0,1.55555555555556,NA,NA,NA,"Inondation"
"10",1990,10,0,0,0,0,NA,NA,NA,"Inondation"
"10",1992,17,0,0,0,0.4,NA,NA,NA,"Inondation"
"10",1993,113,0,0,0,0.529411764705882,NA,NA,NA,"Inondation"
"10",1994,49,0,0,0,0.125,NA,NA,NA,"Inondation"
"10",1995,40,0,0,0,0,NA,NA,NA,"Inondation"
"10",1997,45,0,0,0,0,NA,NA,NA,"Inondation"
"10",1998,12,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"10",1999,1673,0,0,0,3.89510489510489,NA,NA,NA,"Inondation"
"10",2000,29,0,0,0,0,NA,NA,NA,"Inondation"
"10",2001,24,0,0,0,0.25,NA,NA,NA,"Inondation"
"10",2004,5,0,0,0,0,NA,NA,NA,"Inondation"
"10",2005,25,0,0,0,0,NA,NA,NA,"Inondation"
"10",2006,24,0,0,0,0,NA,NA,NA,"Inondation"
"10",2007,10,0,0,0,0,NA,NA,NA,"Inondation"
"10",2008,8,0,0,0,1,NA,NA,NA,"Inondation"
"10",2009,9,0,0,0,0,NA,NA,NA,"Inondation"
"10",2010,67,0,0,0,0.7,NA,NA,NA,"Inondation"
"10",2012,123,0,0,0,0.318181818181818,NA,NA,NA,"Inondation"
"10",2013,685,109,0,0,2.3034188034188,2.3034188034188,NA,NA,"Inondation"
"10",2016,65,11,0,0,3.72916666666667,3.72916666666667,NA,NA,"Inondation"
"10",2017,4,1,0,0,0,0,NA,NA,"Inondation"
"10",2018,826,140,140,0,19.8790849673203,19.8790849673203,19.8790849673203,NA,"Inondation"
"10",2020,22,3,3,0,0,0,0,NA,"Inondation"
"10",2021,27,4,4,0,0.25,0.25,0.25,NA,"Inondation"
"10",2022,37,8,8,8,0,0,0,0,"Inondation"
"10",2023,72,13,13,13,0.354166666666667,0.354166666666667,0.354166666666667,0.354166666666667,"Inondation"
"11",1982,5565,0,0,0,4,NA,NA,NA,"Inondation"
"11",1985,113,0,0,0,2.57142857142857,NA,NA,NA,"Inondation"
"11",1986,806,0,0,0,2,NA,NA,NA,"Inondation"
"11",1987,1459,0,0,0,0.0957446808510638,NA,NA,NA,"Inondation"
"11",1988,68,0,0,0,0,NA,NA,NA,"Inondation"
"11",1989,245,0,0,0,0,NA,NA,NA,"Inondation"
"11",1990,392,0,0,0,0,NA,NA,NA,"Inondation"
"11",1992,10031,0,0,0,2.3013856812933,NA,NA,NA,"Inondation"
"11",1993,118,0,0,0,5,NA,NA,NA,"Inondation"
"11",1994,550,0,0,0,1,NA,NA,NA,"Inondation"
"11",1995,269,0,0,0,1,NA,NA,NA,"Inondation"
"11",1996,3956,0,0,0,5.38142437591777,NA,NA,NA,"Inondation"
"11",1997,307,0,0,0,0.5,NA,NA,NA,"Inondation"
"11",1998,78,0,0,0,0,NA,NA,NA,"Inondation"
"11",1999,3991,0,0,0,1.73333333333333,NA,NA,NA,"Inondation"
"11",2000,496,0,0,0,0.397058823529412,NA,NA,NA,"Inondation"
"11",2001,74,0,0,0,0,NA,NA,NA,"Inondation"
"11",2002,92,0,0,0,0.4,NA,NA,NA,"Inondation"
"11",2003,330,0,0,0,0.388888888888889,NA,NA,NA,"Inondation"
"11",2004,61,0,0,0,1.25,NA,NA,NA,"Inondation"
"11",2005,1993,0,0,0,0.906779661016949,NA,NA,NA,"Inondation"
"11",2006,532,0,0,0,1.17241379310345,NA,NA,NA,"Inondation"
"11",2007,85,0,0,0,0.714285714285714,NA,NA,NA,"Inondation"
"11",2009,5599,0,0,0,2.98960739030023,NA,NA,NA,"Inondation"
"11",2010,69,0,0,0,1.2,NA,NA,NA,"Inondation"
"11",2011,632,0,0,0,0.802631578947368,NA,NA,NA,"Inondation"
"11",2012,70,0,0,0,2,NA,NA,NA,"Inondation"
"11",2013,365,18,0,0,0.8125,0.8125,NA,NA,"Inondation"
"11",2014,1741,106,0,0,1.84848484848485,1.84848484848485,NA,NA,"Inondation"
"11",2015,34,2,0,0,0,0,NA,NA,"Inondation"
"11",2016,26,2,0,0,0,0,NA,NA,"Inondation"
"11",2017,438,26,0,0,0.72,0.72,NA,NA,"Inondation"
"11",2018,3903,273,273,0,0.806640625,0.806640625,0.806640625,NA,"Inondation"
"11",2019,802,46,46,0,0.978260869565217,0.978260869565217,0.978260869565217,NA,"Inondation"
"11",2020,1824,136,136,0,0.932330827067669,0.932330827067669,0.932330827067669,NA,"Inondation"
"11",2021,537,34,34,0,1.24242424242424,1.24242424242424,1.24242424242424,NA,"Inondation"
"11",2022,125,7,7,7,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"Inondation"
"11",2023,65,5,5,5,0.6,0.6,0.6,0.6,"Inondation"
"12",1982,1234,0,0,0,4,NA,NA,NA,"Inondation"
"12",1984,134,0,0,0,0,NA,NA,NA,"Inondation"
"12",1986,43,0,0,0,0,NA,NA,NA,"Inondation"
"12",1987,89,0,0,0,0.857142857142857,NA,NA,NA,"Inondation"
"12",1988,21,0,0,0,0,NA,NA,NA,"Inondation"
"12",1989,29,0,0,0,0.8,NA,NA,NA,"Inondation"
"12",1990,35,0,0,0,0,NA,NA,NA,"Inondation"
"12",1992,367,0,0,0,1.04,NA,NA,NA,"Inondation"
"12",1993,24,0,0,0,1,NA,NA,NA,"Inondation"
"12",1994,625,0,0,0,1.98275862068966,NA,NA,NA,"Inondation"
"12",1995,31,0,0,0,2,NA,NA,NA,"Inondation"
"12",1996,88,0,0,0,2.42857142857143,NA,NA,NA,"Inondation"
"12",1999,289,0,0,0,1,NA,NA,NA,"Inondation"
"12",2000,21,0,0,0,0,NA,NA,NA,"Inondation"
"12",2003,627,0,0,0,1.00485436893204,NA,NA,NA,"Inondation"
"12",2005,14,0,0,0,0,NA,NA,NA,"Inondation"
"12",2006,11,0,0,0,0,NA,NA,NA,"Inondation"
"12",2007,118,0,0,0,0.289473684210526,NA,NA,NA,"Inondation"
"12",2009,9,0,0,0,0,NA,NA,NA,"Inondation"
